1781038297449,1,Запрос 6: Получение аналитики (GET)  ,200,OK,Thread Group 1-4,text,true,,319,193,6,6,http://localhost:4567/api/analytics?start=2025-01-01&end=2025-12-31,1,0,0
1781038297459,1,Запрос 7: Пауза между итерациями  ,404,Not Found,Thread Group 1-2,text,false,,352,148,6,6,http://localhost:4567/,1,0,0
1781038297461,1,Запрос 1: Создание счёта (POST) ,201,Created,Thread Group 1-2,text,true,,365,253,6,6,http://localhost:4567/api/accounts,1,0,0
1781038297462,1,Запрос 2: Создание категории (POST)  ,201,Created,Thread Group 1-2,text,true,,370,248,6,6,http://localhost:4567/api/categories,1,0,0
1781038297463,1,3 - Создать операцию,201,Created,Thread Group 1-2,text,true,,448,354,6,6,http://localhost:4567/api/operations,1,0,0
1781038297464,1,Запрос 4: Получение списка счетов (GET)  ,200,OK,Thread Group 1-2,text,true,,1059,160,6,6,http://localhost:4567/api/accounts,1,0,0
1781038297465,1,Запрос 5: Получение списка операций (GET)  ,200,OK,Thread Group 1-2,text,true,,2054,162,6,6,http://localhost:4567/api/operations,1,0,0
1781038297467,0,Запрос 6: Получение аналитики (GET)  ,200,OK,Thread Group 1-2,text,true,,319,193,6,6,http://localhost:4567/api/analytics?start=2025-01-01&end=2025-12-31,0,0,0
1781038297923,4,Запрос 1: Создание счёта (POST) ,201,Created,Thread Group 1-7,text,true,,365,253,7,7,http://localhost:4567/api/accounts,4,0,1
1781038297928,3,Запрос 2: Создание категории (POST)  ,201,Created,Thread Group 1-7,text,true,,370,248,7,7,http://localhost:4567/api/categories,3,0,0
1781038297931,2,3 - Создать операцию,201,Created,Thread Group 1-7,text,true,,448,354,7,7,http://localhost:4567/api/operations,2,0,0
1781038297933,1,Запрос 4: Получение списка счетов (GET)  ,200,OK,Thread Group 1-7,text,true,,1123,160,7,7,http://localhost:4567/api/accounts,1,0,0
1781038297934,1,Запрос 5: Получение списка операций (GET)  ,200,OK,Thread Group 1-7,text,true,,2201,162,7,7,http://localhost:4567/api/operations,1,0,0
1781038297936,1,Запрос 6: Получение аналитики (GET)  ,200,OK,Thread Group 1-7,text,true,,319,193,7,7,http://localhost:4567/api/analytics?start=2025-01-01&end=2025-12-31,1,0,0
1781038297940,1,Запрос 7: Пауза между итерациями  ,404,Not Found,Thread Group 1-5,text,false,,352,148,7,7,http://localhost:4567/,1,0,0
1781038297941,2,Запрос 1: Создание счёта (POST) ,201,Created,Thread Group 1-5,text,true,,365,253,7,7,http://localhost:4567/api/accounts,2,0,0
1781038297944,2,Запрос 2: Создание категории (POST)  ,201,Created,Thread Group 1-5,text,true,,370,248,7,7,http://localhost:4567/api/categories,2,0,0
1781038297946,2,3 - Создать операцию,201,Created,Thread Group 1-5,text,true,,448,354,7,7,http://localhost:4567/api/operations,2,0,0
1781038297948,2,Запрос 4: Получение списка счетов (GET)  ,200,OK,Thread Group 1-5,text,true,,1187,160,7,7,http://localhost:4567/api/accounts,2,0,0
